codigo,altura,ano_nascimento,nome,peso,posicao,time,assistencias,bloqueios,carrinhos,chutes_certos,chutes_total,cruzamentos,faltas_cometidas,faltas_sofridas,gols,impedimentos,passes,roubadas,titular,banco,saiu,entrou,amarelo,vermelho
490995,1.79,"8 July, 1987",Juan Paredes,72,Defender,Equador,1,1,7,0,0,6,3,5,0,0,83,19,3.0,0.0,0.0,0.0,1.0,0.0
491194,1.90,"18 July, 1982",Carlo Costly,85,Forward,Honduras,0,1,1,1,3,3,6,4,1,1,33,3,3.0,0.0,1.0,0.0,0.0,0.0
491576,1.85,"22 January, 1982",Rodrigo Munoz,77,Goalkeeper,Uruguai,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
491720,1.80,"12 July, 1991",James Rodríguez,77,Midfielder,Colômbia,2,1,5,10,11,9,5,6,3,0,93,13,2.0,1.0,0.0,0.0,0.0,0.0
492381,1.96,"7 October, 1990",Sebastián Coates,85,Defender,Uruguai,0,0,0,0,0,0,0,0,0,0,2,0,0.0,3.0,0.0,1.0,0.0,0.0
492491,1.94,"15 February, 1991",Panagiotis Tachtsidis,86,Midfielder,Grécia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
492556,1.80,"19 April, 1990",Héctor Herrera,72,Midfielder,México,1,0,3,0,5,5,6,5,0,0,122,10,3.0,0.0,2.0,0.0,0.0,0.0
492564,1.89,"20 March, 1990",Marcos Rojo,82,Defender,Argentina,0,1,4,2,5,13,4,3,1,0,123,19,3.0,0.0,0.0,0.0,1.0,0.0
492580,1.94,"22 November, 1989",Chris Smalling,90,Defender,Inglaterra,0,0,0,0,0,0,3,1,0,0,39,11,1.0,2.0,0.0,0.0,0.0,0.0
492865,1.82,"18 May, 1990",Osako Yuya,73,Forward,Japão,0,0,0,2,3,1,3,3,0,1,19,0,2.0,1.0,2.0,0.0,0.0,0.0
492909,1.73,"6 October, 1990",Yamaguchi Hotaru,72,Midfielder,Japão,0,1,4,1,2,0,2,1,0,0,145,6,2.0,1.0,0.0,1.0,0.0,0.0
493155,1.75,"14 September, 1983",Khosro Heydari,61,Forward,Irã,0,0,1,0,0,10,1,1,0,1,34,4,1.0,1.0,1.0,1.0,0.0,0.0
493161,1.80,"26 February, 1987",Mehrdad Pooladi,70,Defender,Irã,0,5,12,0,0,4,2,6,0,0,52,21,3.0,0.0,0.0,0.0,0.0,0.0
493279,1.93,"2 May, 1988",Alireza Haghighi,80,Goalkeeper,Irã,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
493555,1.83,"13 August, 1984",Alex Wilkinson,85,Defender,Austrália,0,5,3,0,0,0,4,0,0,0,114,12,3.0,0.0,0.0,0.0,0.0,0.0
495207,1.74,"11 January, 1983",Matt McKay,65,Midfielder,Austrália,0,0,1,0,1,1,3,2,0,0,85,14,2.0,1.0,0.0,0.0,0.0,0.0
495352,1.83,"1 May, 1982",Beto,81,Goalkeeper,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0
496415,1.98,"11 May, 1992",Thibaut Courtois,91,Goalkeeper,Bélgica,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0
496822,1.94,"8 August, 1991",Joel Matip,88,Midfielder,Camarões,0,3,2,2,2,0,3,1,1,0,42,9,2.0,1.0,0.0,0.0,0.0,0.0
499317,1.90,"13 May, 1993",Romelu Lukaku,100,Forward,Bélgica,0,0,3,1,1,0,2,0,0,1,18,1,2.0,1.0,2.0,0.0,0.0,0.0
499527,1.84,"15 December, 1986",Keylor Navas,78,Goalkeeper,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
499528,1.81,"8 January, 1986",Daniel Cambronero,71,Goalkeeper,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
499531,1.83,"25 October, 1985",Esteban Granados,74,Midfielder,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
499547,1.84,"17 April, 1992",Shkodran Mustafi,82,Defender,Alemanha,0,1,1,0,0,2,1,0,0,0,41,4,0.0,3.0,0.0,2.0,0.0,0.0
500102,1.56,"3 November, 1983",Marvin Chávez,66,Midfielder,Honduras,0,0,2,0,0,3,3,2,0,0,22,4,0.0,3.0,0.0,2.0,0.0,0.0
501420,1.70,"10 May, 1988",Allan Nyom,81,Defender,Camarões,1,1,0,1,1,3,0,1,0,0,29,6,1.0,2.0,0.0,0.0,0.0,0.0
504478,1.80,"3 February, 1981",Donis Escober,75,Goalkeeper,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
504480,1.75,"8 March, 1988",Juan Carlos García,76,Defender,Honduras,0,3,4,0,1,1,1,3,0,0,84,4,1.0,2.0,0.0,1.0,0.0,0.0
504521,1.79,"20 November, 1986",Edder Delgado,70,Midfielder,Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
504588,1.84,"28 March, 1984",Mensur Mujdza,77,Midfielder,Bósnia,0,2,2,0,0,4,4,2,0,0,62,3,2.0,1.0,1.0,0.0,0.0,0.0
504595,1.84,"6 November, 1990",André Schurrle,63,Forward,Alemanha,0,0,0,1,1,2,1,0,0,1,10,1,0.0,3.0,0.0,2.0,0.0,0.0
504629,1.81,"9 April, 1985",Cristhian Noboa,75,Midfielder,Equador,0,3,8,4,5,2,6,1,0,0,84,25,3.0,0.0,1.0,0.0,0.0,0.0
505342,1.83,"11 April, 1986",Dany Nounkeu,80,Defender,Camarões,0,1,3,0,2,4,2,0,0,0,35,4,0.0,2.0,0.0,1.0,1.0,0.0
505351,1.76,"3 June, 1992",Mario Götze,64,Forward,Alemanha,0,3,2,4,6,5,3,3,1,0,74,9,2.0,0.0,1.0,1.0,0.0,0.0
505368,1.93,"6 January, 1988",Daniel Davari,85,Goalkeeper,Irã,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
505388,1.85,"24 January, 1990",Ermin Bicakcic,83,Defender,Bósnia,0,2,0,0,0,4,0,0,0,0,30,3,1.0,2.0,0.0,0.0,0.0,0.0
505420,1.70,"1 September, 1989",Jefferson Montero,64,Midfielder,Equador,0,2,1,2,2,4,3,4,0,0,54,14,3.0,0.0,3.0,0.0,1.0,0.0
507387,1.75,"24 November, 1989",Mario Gavranovic,74,Forward,Suíça,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
508003,1.69,"10 October, 1991",Xherdan Shaqiri,72,Midfielder,Suíça,0,0,4,13,17,10,8,11,3,0,111,11,3.0,0.0,1.0,0.0,0.0,0.0
508852,1.72,"8 March, 1990",Remy Cabella,66,Forward,França,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
508854,1.85,"23 April, 1987",John Boye,72,Defender,Gana,0,1,2,0,2,0,1,1,0,0,86,12,3.0,0.0,0.0,0.0,0.0,0.0
509598,1.73,"28 August, 1990",Isaac Brizuela,59,Midfielder,México,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
510647,1.83,"24 March, 1985",Gabriel Achilier,83,Defender,Equador,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,2.0,0.0,0.0
510665,1.73,"14 June, 1989",Joao Rojas,68,Forward,Equador,0,0,0,0,0,0,1,0,0,1,4,2,0.0,3.0,0.0,1.0,0.0,0.0
513642,1.88,"10 November, 1992",Mattia Perin,74,Goalkeeper,Itália,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
514025,1.86,"25 January, 1985",Marco Parolo,82,Midfielder,Itália,0,3,0,1,1,0,0,1,0,0,18,3,0.0,3.0,0.0,2.0,0.0,0.0
514872,1.84,"22 May, 1987",Vladimir Granat,78,Defender,Rússia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
514873,1.82,"19 March, 1991",Alexander Kokorin,79,Forward,Rússia,0,2,2,3,8,2,9,2,1,1,56,5,3.0,0.0,0.0,0.0,0.0,0.0
514875,1.82,"22 January, 1987",Dmitry Kombarov,73,Defender,Rússia,1,4,4,2,2,14,4,5,0,0,117,13,3.0,0.0,0.0,0.0,1.0,0.0
515035,1.78,"8 January, 1992",Koke,74,Midfielder,Espanha,0,0,2,1,2,0,0,2,0,0,123,6,1.0,2.0,0.0,1.0,0.0,0.0
515121,1.85,"21 February, 1992",Phil Jones,71,Defender,Inglaterra,0,0,1,0,0,1,2,3,0,0,38,5,1.0,2.0,0.0,0.0,0.0,0.0
516681,1.80,"17 May, 1985",Teófilo Gutiérrez,72,Forward,Colômbia,1,1,1,2,4,0,3,1,1,2,32,1,2.0,1.0,1.0,0.0,0.0,0.0
517263,1.82,"2 October, 1990",Mix Diskerud,71,Midfielder,Estados Unidos,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
518541,1.80,"25 August, 1992",Ricardo Rodríguez,72,Defender,Suíça,2,1,2,2,2,7,2,3,0,1,120,27,3.0,0.0,0.0,0.0,0.0,0.0
520909,1.87,"2 September, 1986",Rafik Halliche,77,Defender,Argélia,0,1,3,2,2,0,0,0,1,0,90,32,3.0,0.0,0.0,0.0,0.0,0.0
521485,1.78,"25 February, 1990",Sammy N'Djock,85,Goalkeeper,Camarões,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
522545,1.90,"7 November, 1990",David De Gea,82,Goalkeeper,Espanha,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,0.0
523580,1.90,"5 February, 1992",Stefan De Vrij,78,Defender,Holanda,0,5,5,1,3,1,3,1,1,0,83,24,3.0,0.0,1.0,0.0,1.0,0.0
524262,1.75,"21 March, 1991",Antoine Griezmann,68,Forward,França,0,4,0,3,5,4,3,1,0,0,68,4,2.0,1.0,1.0,1.0,0.0,0.0
526954,1.81,"13 May, 1982",Jerry Palacios,81,Midfielder,Honduras,0,0,2,0,1,1,1,1,0,0,12,1,0.0,3.0,0.0,1.0,1.0,0.0
527802,1.82,"11 September, 1991",Jordan Ayew,80,Forward,Gana,0,0,1,5,5,4,3,1,0,1,26,4,1.0,2.0,1.0,1.0,1.0,0.0
531608,1.64,"21 December, 1990",Ioannis Fetfatzidis,64,Forward,Grécia,0,0,3,0,0,1,3,0,0,0,18,2,1.0,2.0,1.0,1.0,0.0,0.0
532928,1.79,"27 May, 1987",Gervinho,68,Forward,C. Marfim,1,2,0,6,6,3,1,4,2,4,68,5,3.0,0.0,1.0,0.0,0.0,0.0
533440,1.68,"24 July, 1986",Harrison Afful,83,Defender,Gana,1,2,2,0,0,11,3,3,0,0,97,27,2.0,1.0,0.0,0.0,0.0,0.0
533446,1.73,"2 December, 1990",Emmanuel Agyemang-Badu,79,Midfielder,Gana,0,0,0,0,2,0,1,3,0,0,38,5,1.0,1.0,0.0,1.0,0.0,0.0
533450,1.80,"6 April, 1985",Fatau Dauda,74,Goalkeeper,Gana,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
533452,1.79,"1 June, 1989",Samuel Inkoom,75,Defender,Gana,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
534471,1.78,"12 November, 1988",Benjamin Moukandjo,74,Forward,Camarões,0,2,1,2,4,5,3,4,0,0,42,8,3.0,0.0,1.0,0.0,0.0,0.0
535678,1.85,"10 September, 1990",André Almeida,75,Defender,Portugal,0,1,0,0,0,1,0,0,0,0,30,7,1.0,1.0,1.0,1.0,0.0,0.0
536032,1.76,"24 December, 1992",Serge Aurier,75,Defender,C. Marfim,2,2,11,3,3,15,4,5,0,0,118,19,3.0,0.0,0.0,0.0,0.0,0.0
536847,1.87,"19 March, 1985",Mohamed Zemmamouche,82,Goalkeeper,Argélia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
536956,1.75,"8 October, 1990",Felipe Gutiérrez,64,Midfielder,Chile,0,0,0,0,3,0,1,2,0,0,46,7,1.0,2.0,1.0,2.0,0.0,0.0
537093,1.78,"1 February, 1987",Steven Beitashour,77,Defender,Irã,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
537368,1.82,"27 February, 1989",Ja-Cheol Koo,75,Forward,Coreia,0,0,7,5,6,1,5,6,1,2,96,8,3.0,0.0,0.0,0.0,1.0,0.0
537371,1.96,"14 April, 1988",Shin-Wook Kim,94,Forward,Coreia,0,0,0,1,2,0,1,4,0,0,17,0,1.0,2.0,1.0,1.0,0.0,0.0
537545,1.78,"29 April, 1987",Alejandro Bedoya,73,Midfielder,Estados Unidos,0,2,3,2,3,3,5,1,0,0,46,7,2.0,1.0,2.0,1.0,0.0,0.0
537661,1.94,"3 February, 1990",Okechukwu Uchebo,85,Forward,Nigéria,0,0,0,1,1,0,0,0,0,0,7,1,0.0,3.0,0.0,1.0,0.0,0.0
537666,1.63,"4 June, 1991",Lorenzo Insigne,59,Forward,Itália,0,0,0,0,1,0,0,0,0,2,13,3,0.0,3.0,0.0,1.0,0.0,0.0
537827,1.79,"4 November, 1989",Enner Valencia,68,Forward,Equador,0,2,2,5,8,2,6,7,3,3,43,10,3.0,0.0,0.0,0.0,1.0,0.0
537878,1.81,"8 September, 1986",Carlos Bacca,77,Forward,Colômbia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
538125,1.73,"21 March, 1989",Nicolás Lodeiro,69,Midfielder,Uruguai,0,0,4,1,1,0,2,0,0,0,55,2,2.0,1.0,1.0,1.0,0.0,0.0
538348,1.87,"22 February, 1992",Haris Seferovic,83,Forward,Suíça,0,0,0,1,3,0,2,0,1,0,24,0,1.0,2.0,1.0,2.0,0.0,0.0
539244,1.78,"12 July, 1983",Ghasem Hadadifar,66,Midfielder,Irã,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
539492,1.81,"4 February, 1991",Mathew Leckie,81,Forward,Austrália,0,3,2,3,5,5,4,5,0,0,71,10,3.0,0.0,0.0,0.0,0.0,0.0
539545,1.91,"22 August, 1988",Mitch Langerak,81,Goalkeeper,Austrália,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
540218,1.76,"8 March, 1991",Alan Pulido,60,Forward,México,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
540313,1.83,"19 April, 1990",Kook-Young Han,74,Midfielder,Coreia,0,3,8,0,0,0,3,2,0,0,92,6,3.0,0.0,2.0,0.0,1.0,0.0
540398,1.78,"6 October, 1989",Bo-Kyung Kim,73,Midfielder,Coreia,0,0,1,0,0,0,0,0,0,0,27,0,0.0,3.0,0.0,2.0,0.0,0.0
540414,1.87,"27 February, 1990",Kim Young-Gwon,74,Defender,Coreia,0,6,2,1,2,0,2,5,0,0,135,19,3.0,0.0,0.0,0.0,0.0,0.0
540782,1.82,"28 November, 1985",Álvaro Pereira,78,Midfielder,Uruguai,0,2,7,0,0,3,3,5,0,0,43,8,2.0,1.0,1.0,0.0,0.0,0.0
540807,1.70,"10 December, 1991",Tommy Oar,73,Midfielder,Austrália,0,1,2,0,2,15,1,5,0,0,27,1,3.0,0.0,3.0,0.0,0.0,0.0
541547,1.83,"10 January, 1992",Šime Vrsaljko,75,Defender,Croácia,0,4,4,0,0,3,5,1,0,0,71,21,2.0,1.0,1.0,0.0,0.0,0.0
541738,1.90,"13 June, 1989",Andreas Samaris,80,Midfielder,Grécia,0,2,0,1,1,0,0,3,1,0,38,10,0.0,3.0,0.0,1.0,0.0,0.0
541993,1.86,"26 May, 1990",Yury Lodygin,77,Goalkeeper,Rússia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
542293,1.70,"16 March, 1993",Andy Najar,67,Midfielder,Honduras,0,0,1,1,1,1,0,2,0,0,15,1,1.0,2.0,1.0,1.0,0.0,0.0
543904,1.79,"29 February, 1992",Saphir Taider,73,Midfielder,Argélia,0,0,2,0,0,1,3,4,0,0,18,7,1.0,2.0,0.0,0.0,0.0,0.0
544125,1.76,"29 March, 1990",Carlos Pena,75,Midfielder,México,0,0,1,0,0,0,0,1,0,0,1,0,0.0,3.0,0.0,1.0,0.0,0.0
544205,1.84,"28 July, 1992",Bailey Wright,85,Defender,Austrália,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
544254,1.89,"19 September, 1992",Diego Reyes,65,Defender,México,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
544471,1.77,"4 August, 1991",Izet Hajrovic,71,Midfielder,Bósnia,0,0,0,4,5,2,2,3,0,0,36,3,2.0,1.0,2.0,0.0,0.0,0.0
544490,1.87,"8 April, 1987",Jerry Bengtson,75,Forward,Honduras,0,0,5,3,4,2,6,2,0,2,40,4,3.0,0.0,0.0,0.0,1.0,0.0
544563,1.75,"12 April, 1989",Miguel Ángel Ponce,77,Defender,México,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
545294,1.81,"25 July, 1988",Paulinho,71,Midfielder,Brasil,0,2,2,3,5,1,4,0,0,0,48,4,3.0,0.0,2.0,0.0,0.0,0.0
545664,1.77,"28 September, 1984",Stephen Adams,78,Goalkeeper,Gana,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
545667,1.82,"13 July, 1990",Jonathan Mensah,83,Defender,Gana,0,2,5,0,3,0,1,1,0,0,118,34,3.0,0.0,0.0,0.0,0.0,0.0
546158,1.76,"22 January, 1992",Vincent Aboubakar,82,Forward,Camarões,0,0,2,2,5,1,1,1,0,0,29,1,2.0,1.0,2.0,0.0,0.0,0.0
547151,1.84,"29 April, 1989",Domagoj Vida,73,Defender,Croácia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
551140,1.69,"27 June, 1991",Jordy Clasie,68,Midfielder,Holanda,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
551147,1.86,"8 February, 1992",Bruno Martins Indi,76,Defender,Holanda,0,1,1,0,0,0,3,3,0,0,63,9,2.0,1.0,1.0,0.0,0.0,0.0
551863,1.72,"18 October, 1990",Daniel Opare,73,Defender,Gana,0,1,1,0,0,8,3,2,0,0,54,10,1.0,2.0,0.0,0.0,0.0,0.0
552821,1.66,"11 February, 1990",Javier Aquino,59,Midfielder,México,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
552969,1.83,"27 September, 1992",Granit Xhaka,82,Midfielder,Suíça,0,3,1,5,10,1,1,3,1,1,100,4,3.0,0.0,1.0,0.0,0.0,0.0
553391,1.86,"13 February, 1992",Tino-Sven Susic,77,Midfielder,Bósnia,1,0,2,1,1,3,2,1,0,0,57,6,1.0,2.0,1.0,1.0,0.0,0.0
554281,1.80,"25 July, 1990",Carlos Carbonero,77,Midfielder,Colômbia,0,0,0,0,1,0,2,2,0,0,16,1,0.0,2.0,0.0,1.0,0.0,0.0
554701,1.87,"16 December, 1985",Máximo Banguera,84,Goalkeeper,Equador,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
555042,1.75,"5 February, 1992",Neymar,65,Forward,Brasil,0,1,3,10,11,8,3,9,4,1,87,13,3.0,0.0,1.0,0.0,1.0,0.0
555044,1.85,"9 March, 1989",Camilo Vargas,81,Goalkeeper,Colômbia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
555210,1.89,"31 December, 1989",Mohammed Rabiu,70,Midfielder,Gana,0,1,7,0,0,0,8,2,0,0,77,18,3.0,0.0,3.0,0.0,1.0,0.0
555407,1.83,"2 December, 1990",Gastón Ramírez,77,Midfielder,Uruguai,1,0,1,0,0,0,1,1,0,0,8,1,0.0,3.0,0.0,1.0,0.0,0.0
557536,1.76,"15 February, 1990",Fidel Martínez,67,Midfielder,Equador,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
558151,1.79,"20 July, 1993",Lucas Digne,74,Defender,França,0,1,3,0,0,6,1,4,0,0,56,11,1.0,2.0,0.0,0.0,0.0,0.0
558287,1.68,"5 November, 1992",Marco Verratti,60,Midfielder,Itália,1,2,1,0,0,0,4,4,0,0,102,10,2.0,1.0,2.0,0.0,0.0,0.0
558856,1.84,"22 October, 1991",Aissa Mandi,78,Defender,Argélia,0,0,6,0,0,4,2,3,0,1,59,19,2.0,1.0,0.0,0.0,0.0,0.0
561086,1.86,"24 October, 1989",Ognjen Vranjes,74,Defender,Bósnia,0,0,0,0,0,1,1,2,0,0,13,3,0.0,3.0,0.0,1.0,0.0,0.0
561661,1.79,"5 January, 1992",Afriyie Acquah,70,Midfielder,Gana,0,0,1,0,0,0,0,0,0,0,6,1,0.0,2.0,0.0,1.0,0.0,0.0
562261,1.74,"18 July, 1988",Eugenio Mena,68,Defender,Chile,0,1,1,1,1,5,2,3,0,0,113,18,3.0,0.0,0.0,0.0,1.0,0.0
564033,1.89,"19 February, 1991",Christoph Kramer,82,Midfielder,Alemanha,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
565008,1.96,"18 March, 1994",Stefanos Kapino,81,Goalkeeper,Grécia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
565439,1.85,"7 April, 1992",William,87,Midfielder,Portugal,0,1,6,0,0,1,7,1,0,0,90,12,1.0,1.0,0.0,1.0,0.0,0.0
566432,1.82,"16 September, 1986",Hossein Mahini,70,Defender,Irã,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
566706,1.84,"14 July, 1991",Maksim Kanunnikov,77,Forward,Rússia,0,1,3,2,2,3,4,2,0,0,24,2,1.0,1.0,0.0,1.0,0.0,0.0
567304,1.85,"5 December, 1993",Ross Barkley,76,Midfielder,Inglaterra,0,0,1,1,2,1,2,1,0,0,59,6,1.0,2.0,0.0,1.0,0.0,0.0
567405,1.92,"15 December, 1988",Toni Sunjic,93,Defender,Bósnia,0,11,3,0,0,1,2,1,0,0,115,20,2.0,1.0,0.0,0.0,0.0,0.0
568441,1.77,"10 September, 1992",Muhamed Besic,78,Midfielder,Bósnia,0,1,20,1,4,2,10,2,0,0,212,24,3.0,0.0,0.0,0.0,1.0,0.0
568442,1.83,"8 July, 1992",Heung-Min Son,76,Midfielder,Coreia,0,4,0,3,5,6,3,5,1,0,61,9,3.0,0.0,2.0,0.0,0.0,0.0
569580,1.79,"23 September, 1991",Bakhtiar Rahmani,74,Midfielder,Irã,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
569619,1.79,"29 June, 1991",Jason Davidson,74,Defender,Austrália,0,3,5,0,0,11,7,5,0,0,108,23,3.0,0.0,0.0,0.0,0.0,0.0
569853,1.80,"14 June, 1992",Ben Halloran,79,Forward,Austrália,0,0,0,0,0,2,1,5,0,0,17,2,0.0,2.0,0.0,3.0,0.0,0.0
572654,1.91,"25 April, 1993",Raphael Varane,78,Defender,França,0,2,1,0,0,0,0,0,0,0,93,18,2.0,1.0,0.0,0.0,0.0,0.0
573604,1.85,"14 November, 1990",Mathis Bolly,77,Midfielder,C. Marfim,0,0,0,0,1,0,0,0,0,0,5,0,0.0,2.0,0.0,1.0,0.0,0.0
575270,1.84,"1 February, 1991",Faouzi Ghoulam,80,Defender,Argélia,0,2,2,0,0,1,2,0,0,0,23,10,1.0,2.0,0.0,0.0,0.0,0.0
575271,1.76,"14 October, 1992",Ahmed Musa,62,Forward,Nigéria,0,0,4,7,8,10,3,2,2,1,35,6,3.0,0.0,1.0,0.0,0.0,0.0
577897,1.87,"5 March, 1988",Liassine Cadamuro,81,Defender,Argélia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
578835,1.90,"13 May, 1981",Asmir Avdukic,86,Goalkeeper,Bósnia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
580876,1.80,"30 November, 1990",Miiko Albornoz,80,Defender,Chile,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
582489,1.81,"6 May, 1994",Mateo Kovacic,75,Midfielder,Croácia,0,0,3,0,1,0,1,1,0,0,47,5,1.0,2.0,1.0,2.0,0.0,0.0
583025,1.72,"19 September, 1991",Majeed Waris,70,Forward,Gana,0,0,2,0,1,1,3,3,0,2,14,3,1.0,2.0,1.0,0.0,1.0,0.0
583081,1.99,"2 April, 1989",Bum-Young Lee,90,Goalkeeper,Coreia,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
583083,1.88,"12 August, 1989",Jeong-Ho Hong,77,Defender,Coreia,0,1,1,1,1,2,1,1,0,0,120,24,3.0,0.0,1.0,0.0,1.0,0.0
583084,1.87,"30 September, 1990",Kim Seung-Gyu,80,Goalkeeper,Coreia,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0
583088,1.82,"13 February, 1990",Suk-Young Yun,74,Defender,Coreia,0,7,1,0,0,7,3,5,0,0,101,10,3.0,0.0,0.0,0.0,0.0,0.0
583329,1.86,"28 May, 1991",Dong-Won Ji,77,Midfielder,Coreia,0,0,0,1,2,1,2,0,0,0,11,0,0.0,3.0,0.0,2.0,0.0,0.0
583648,1.85,"3 April, 1990",Karim Ansarifard,65,Forward,Irã,0,0,0,0,0,0,1,0,0,1,5,0,0.0,2.0,0.0,1.0,1.0,0.0
583756,1.79,"5 March, 1990",Marco Urena,70,Forward,Costa Rica,0,0,0,2,2,0,3,1,1,0,6,2,0.0,3.0,0.0,3.0,0.0,0.0
583761,1.75,"24 October, 1989",Cristian Gamboa,67,Defender,Costa Rica,1,0,5,0,0,6,6,6,0,0,76,17,3.0,0.0,0.0,0.0,0.0,0.0
585825,1.85,"20 September, 1993",Julian Draxler,74,Midfielder,Alemanha,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
586284,1.88,"8 September, 1988",Adrián Bone,76,Goalkeeper,Equador,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
587714,1.70,"8 December, 1994",Raheem Sterling,69,Midfielder,Inglaterra,0,0,2,2,4,7,6,4,0,0,60,4,2.0,1.0,0.0,1.0,1.0,0.0
587719,1.77,"13 February, 1994",Memphis Depay,78,Forward,Holanda,1,0,1,3,3,2,3,2,2,0,21,1,0.0,3.0,0.0,2.0,0.0,0.0
588006,1.79,"11 July, 1988",Alexander Mejía,78,Midfielder,Colômbia,0,4,6,0,0,0,3,0,0,0,28,14,1.0,2.0,0.0,2.0,0.0,0.0
588585,1.92,"15 March, 1993",Paul Pogba,80,Midfielder,França,1,0,2,4,7,8,2,6,0,0,120,11,2.0,1.0,1.0,1.0,1.0,0.0
589004,1.82,"27 January, 1987",Denis Glushakov,72,Midfielder,Rússia,0,2,4,2,4,2,5,2,0,0,65,23,3.0,0.0,2.0,0.0,0.0,0.0
